temperature,model,decoder,parameter,wcs,covered_words,total_words,audit_path
1.0,google/gemma-4-E4B,top_k,38.0,0.182,182,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,39.0,0.185,185,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,40.0,0.189,189,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,41.0,0.191,191,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,42.0,0.195,195,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,43.0,0.197,197,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,44.0,0.198,198,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,45.0,0.199,199,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,46.0,0.2,200,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,47.0,0.202,202,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,48.0,0.204,204,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,49.0,0.205,205,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,50.0,0.205,205,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,51.0,0.205,205,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,52.0,0.207,207,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,53.0,0.209,209,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,54.0,0.211,211,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,55.0,0.214,214,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,56.0,0.218,218,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,57.0,0.221,221,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,58.0,0.222,222,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,59.0,0.224,224,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,60.0,0.225,225,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,61.0,0.226,226,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,62.0,0.228,228,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,63.0,0.229,229,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,64.0,0.229,229,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,65.0,0.229,229,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,66.0,0.231,231,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,67.0,0.233,233,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,68.0,0.237,237,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,69.0,0.239,239,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,70.0,0.241,241,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,71.0,0.241,241,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,72.0,0.242,242,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,73.0,0.243,243,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,74.0,0.248,248,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,75.0,0.251,251,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,76.0,0.255,255,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,77.0,0.255,255,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,78.0,0.258,258,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,79.0,0.259,259,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,80.0,0.26,260,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,81.0,0.261,261,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,82.0,0.262,262,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,83.0,0.264,264,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,84.0,0.264,264,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,85.0,0.266,266,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,86.0,0.267,267,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,87.0,0.268,268,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,88.0,0.269,269,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,89.0,0.271,271,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,90.0,0.272,272,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,91.0,0.273,273,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,92.0,0.273,273,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,93.0,0.276,276,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,94.0,0.276,276,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,95.0,0.279,279,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,96.0,0.279,279,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,97.0,0.282,282,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,98.0,0.284,284,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,99.0,0.285,285,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_k,100.0,0.286,286,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.5,0.023,23,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.55,0.024,24,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.6,0.028,28,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.65,0.041,41,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.7,0.051,51,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.75,0.071,71,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.8,0.09,90,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.85,0.123,123,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.9,0.18,180,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.95,0.262,262,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,top_p,0.99,0.489,489,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.01,0.132,132,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.02,0.108,108,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.03,0.089,89,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.04,0.073,73,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.05,0.067,67,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.06,0.064,64,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.07,0.062,62,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.08,0.054,54,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.09,0.05,50,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B,min_p,0.1,0.048,48,1000,results/english_pg19_predictions/audit.gemma4-e4b-base.jsonl
1.0,google/gemma-4-E4B-it,top_k,1.0,0.014,14,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,2.0,0.017,17,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,3.0,0.027,27,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,4.0,0.033,33,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,5.0,0.035,35,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,6.0,0.036,36,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,7.0,0.042,42,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,8.0,0.045,45,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,9.0,0.047,47,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,10.0,0.047,47,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,11.0,0.05,50,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,12.0,0.053,53,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,13.0,0.056,56,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,14.0,0.056,56,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,15.0,0.059,59,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,16.0,0.06,60,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,17.0,0.062,62,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,18.0,0.064,64,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,19.0,0.066,66,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,20.0,0.068,68,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,21.0,0.072,72,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,22.0,0.075,75,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,23.0,0.077,77,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,24.0,0.077,77,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,25.0,0.079,79,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,26.0,0.079,79,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,27.0,0.081,81,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,28.0,0.083,83,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,29.0,0.086,86,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,30.0,0.087,87,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,31.0,0.089,89,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,32.0,0.09,90,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,33.0,0.093,93,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,34.0,0.093,93,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,35.0,0.094,94,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,36.0,0.096,96,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,37.0,0.097,97,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,38.0,0.098,98,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,39.0,0.098,98,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,40.0,0.1,100,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,41.0,0.101,101,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,42.0,0.102,102,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,43.0,0.103,103,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,44.0,0.104,104,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,45.0,0.105,105,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,46.0,0.106,106,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,47.0,0.108,108,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,48.0,0.11,110,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,49.0,0.111,111,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,50.0,0.112,112,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,51.0,0.112,112,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,52.0,0.112,112,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,53.0,0.112,112,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,54.0,0.113,113,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,55.0,0.114,114,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,56.0,0.115,115,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,57.0,0.116,116,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,58.0,0.116,116,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,59.0,0.117,117,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,60.0,0.117,117,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,61.0,0.118,118,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,62.0,0.119,119,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,63.0,0.121,121,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,64.0,0.123,123,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,65.0,0.124,124,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,66.0,0.125,125,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,67.0,0.126,126,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,68.0,0.126,126,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,69.0,0.126,126,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,70.0,0.126,126,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,71.0,0.127,127,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,72.0,0.128,128,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,73.0,0.129,129,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,74.0,0.129,129,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,75.0,0.13,130,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,76.0,0.131,131,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,77.0,0.132,132,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,78.0,0.132,132,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,79.0,0.132,132,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,80.0,0.132,132,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,81.0,0.133,133,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,82.0,0.133,133,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,83.0,0.133,133,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,84.0,0.134,134,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,85.0,0.134,134,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,86.0,0.135,135,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,87.0,0.137,137,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,88.0,0.138,138,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,89.0,0.139,139,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,90.0,0.14,140,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,91.0,0.143,143,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,92.0,0.143,143,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,93.0,0.143,143,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,94.0,0.143,143,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,95.0,0.145,145,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,96.0,0.145,145,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,97.0,0.146,146,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,98.0,0.146,146,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,99.0,0.147,147,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_k,100.0,0.147,147,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_p,0.5,0.004,4,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_p,0.55,0.004,4,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
1.0,google/gemma-4-E4B-it,top_p,0.6,0.006,6,1000,results/english_pg19_predictions/audit.gemma4-e4b-it.jsonl
